source,target,mirtarbase,correlation,qvalue
hsa-miR-185-5p,KIF1B,,-0.589,0.0
hsa-miR-378a-3p,AP1AR,,-0.589,0.0
hsa-miR-20b-5p,WIPF2,MIRT552867,-0.589,0.0
hsa-miR-193b-3p,C6orf132,,-0.589,0.0
hsa-let-7b-5p,MGLL,,-0.588,0.0
hsa-miR-193b-3p,CADM1,,-0.588,0.0
hsa-miR-181b-5p,NEGR1,,-0.587,0.0
hsa-miR-224-5p,SLC25A12,,-0.587,0.0
hsa-miR-20b-5p,HP1BP3,,-0.587,0.0
hsa-miR-20b-5p,SEMA4G,,-0.587,0.0
hsa-miR-185-5p,WDR55,,-0.587,0.0
hsa-miR-15a-5p,SLITRK6,,-0.587,0.0
hsa-miR-20b-5p,MFAP3L,,-0.587,0.0
hsa-miR-20b-5p,ENPP5,MIRT548394,-0.587,0.0
hsa-miR-224-5p,ORC4,,-0.587,0.0
hsa-miR-452-5p,ZNF644,,-0.587,0.0
hsa-miR-193b-3p,IGSF3,,-0.586,0.0
hsa-miR-224-5p,SORD,,-0.586,0.0
hsa-miR-224-5p,RNF144B,,-0.586,0.0
hsa-miR-20b-5p,PKNOX1,MIRT513748,-0.586,0.0
hsa-miR-22-3p,FOXP1,MIRT030641,-0.585,0.0
hsa-miR-140-5p,SLC2A1,,-0.585,0.0
hsa-miR-20b-5p,MAP7,MIRT502009,-0.584,0.0
hsa-miR-185-5p,TAF3,,-0.584,0.0
hsa-miR-20b-5p,G3BP1,,-0.584,0.0
hsa-miR-93-5p,MED6,,-0.584,0.0
hsa-miR-15a-5p,CRKL,MIRT006177,-0.583,0.0
hsa-miR-20b-5p,IL17RD,,-0.583,0.0
hsa-miR-196a-5p,EYA4,,-0.583,0.0
hsa-miR-224-5p,PDE1C,,-0.583,0.0
hsa-miR-20b-5p,RPS6KA5,MIRT534575,-0.583,0.0
hsa-miR-224-5p,RALGPS1,,-0.583,0.0
hsa-miR-20b-5p,UBFD1,MIRT194857,-0.582,0.0
hsa-miR-186-5p,SEC61A1,,-0.582,0.0
hsa-miR-486-5p,GXYLT1,,-0.582,0.0
hsa-miR-15a-5p,GALNT7,,-0.582,0.0
hsa-miR-20b-5p,CRAMP1,,-0.582,0.0
hsa-miR-486-5p,SMAD2,MIRT732557,-0.582,0.0
hsa-miR-139-5p,EYA3,,-0.582,0.0
hsa-miR-181d-5p,NMNAT2,,-0.582,0.0
hsa-miR-20b-5p,AGO1,MIRT137255,-0.582,0.0
hsa-let-7b-5p,CADM2,,-0.581,0.0
hsa-miR-195-5p,ANO3,,-0.581,0.0
hsa-miR-223-3p,ACVR2A,,-0.581,0.0
hsa-miR-135b-5p,SAMD8,,-0.581,0.0
hsa-miR-224-5p,ZZZ3,,-0.58,0.0
hsa-miR-181c-5p,PARM1,,-0.58,0.0
hsa-miR-24-3p,PSD4,,-0.58,0.0
hsa-miR-215-5p,ACVR2A,,-0.58,0.0
hsa-let-7b-5p,DIAPH2,,-0.58,0.0
hsa-miR-182-5p,ACER3,,-0.58,0.0
hsa-miR-182-5p,HDAC9,,-0.579,0.0
hsa-miR-224-5p,RAB10,,-0.579,0.0
hsa-miR-139-5p,HOXA9,,-0.579,0.0
hsa-miR-181c-5p,NEURL1B,,-0.579,0.0
hsa-miR-378a-3p,PTCHD1,,-0.579,0.0
hsa-miR-378a-3p,SRSF10,,-0.578,0.0
hsa-miR-139-5p,NFIB,,-0.578,0.0
hsa-miR-185-5p,SAP30L,,-0.578,0.0
hsa-miR-200a-3p,TLN2,,-0.578,0.0
hsa-miR-93-5p,MAT2B,,-0.578,0.0
hsa-miR-20b-5p,TMEM168,,-0.578,0.0
hsa-miR-9-5p,PCDH9,,-0.578,0.0
hsa-miR-193b-3p,IL17RD,MIRT041267,-0.578,0.0
hsa-miR-185-5p,SORL1,,-0.577,0.0
hsa-miR-185-5p,GPRIN3,,-0.577,0.0
hsa-miR-223-3p,GPM6B,,-0.577,0.0
hsa-miR-182-5p,GJC1,,-0.577,0.0
hsa-miR-20b-5p,NUFIP2,MIRT506376,-0.577,0.0
hsa-miR-146b-5p,VTI1B,,-0.577,0.0
hsa-miR-21-5p,TNS1,,-0.577,0.0
hsa-miR-200c-3p,BNC2,,-0.577,0.0
hsa-miR-20b-5p,PDS5A,,-0.577,0.0
hsa-miR-193b-3p,KIAA1549L,,-0.576,0.0
hsa-miR-365a-3p,CACNA1C,,-0.576,0.0
hsa-miR-365b-3p,CACNA1C,,-0.576,0.0
hsa-miR-181c-5p,CYP26B1,,-0.576,0.0
hsa-miR-215-5p,CDC6,,-0.576,0.0
hsa-miR-378a-3p,IPO9,,-0.576,0.0
hsa-miR-145-5p,CDCA3,,-0.576,0.0
hsa-miR-20b-5p,IP6K1,,-0.576,0.0
hsa-miR-22-3p,OTUD7A,,-0.575,0.0
hsa-let-7b-5p,GHR,,-0.575,0.0
hsa-miR-15a-5p,PTPN3,,-0.575,0.0
hsa-miR-185-5p,RAB14,,-0.574,0.0
hsa-miR-93-5p,CRIPT,,-0.574,0.0
hsa-miR-20b-5p,BCL2L11,MIRT494536,-0.574,0.0
hsa-miR-20b-5p,ETV1,,-0.573,0.0
hsa-miR-22-3p,N4BP3,,-0.573,0.0
hsa-miR-452-5p,UBE3A,,-0.573,0.0
hsa-let-7b-5p,PPP1R16B,MIRT052173,-0.573,0.0
hsa-miR-20b-5p,BMT2,MIRT728073,-0.573,0.0
hsa-miR-200b-3p,KCNB1,,-0.573,0.0
hsa-miR-20b-5p,SHANK2,,-0.573,0.0
hsa-miR-20b-5p,SUCO,MIRT500873,-0.573,0.0
hsa-miR-452-5p,SF3B1,,-0.573,0.0
hsa-miR-20b-5p,BAHD1,,-0.573,0.0
hsa-miR-20b-5p,TRPV6,,-0.573,0.0
hsa-miR-15a-5p,FAM133B,,-0.573,0.0
hsa-miR-20b-5p,MIER3,,-0.572,0.0
hsa-let-7b-5p,PDP2,MIRT052354,-0.572,0.0
hsa-miR-378a-3p,ZDHHC9,,-0.572,0.0
hsa-miR-378c,SLC38A1,,-0.572,0.0
hsa-miR-378a-3p,TFCP2L1,,-0.572,0.0
hsa-let-7b-5p,CPM,,-0.572,0.0
hsa-miR-193b-3p,ALKBH5,MIRT728354,-0.571,0.0
hsa-miR-193b-3p,LAMP2,,-0.571,0.0
hsa-miR-135b-5p,NEGR1,,-0.571,0.0
hsa-miR-20b-5p,CACUL1,,-0.571,0.0
hsa-miR-193b-3p,PPP2R5C,MIRT726879,-0.571,0.0
hsa-miR-24-3p,NIPSNAP1,,-0.571,0.0
hsa-miR-20b-5p,RNF4,,-0.571,0.0
hsa-miR-193b-3p,NOP9,,-0.571,0.0
hsa-miR-196a-5p,GTDC1,,-0.571,0.0
hsa-miR-20b-5p,USP28,MIRT726168,-0.571,0.0
hsa-miR-20b-5p,WDR82,,-0.57,0.0
hsa-miR-429,BNC2,,-0.57,0.0
hsa-miR-139-5p,SPCS3,,-0.57,0.0
hsa-miR-139-5p,TMPO,,-0.57,0.0
hsa-miR-185-5p,RERE,,-0.57,0.0
hsa-miR-378a-3p,MAP2K6,,-0.569,0.0
hsa-miR-15a-5p,RSBN1,,-0.569,0.0
hsa-miR-452-5p,ZKSCAN1,,-0.569,0.0
hsa-miR-20b-5p,CPEB3,,-0.569,0.0
hsa-miR-363-3p,PLEKHG3,,-0.569,0.0
hsa-miR-139-5p,SRSF10,,-0.569,0.0
hsa-let-7b-5p,GRK3,,-0.568,0.0
hsa-miR-185-5p,UHMK1,MIRT045366,-0.568,0.0
hsa-miR-20b-5p,PURB,MIRT700444,-0.568,0.0
hsa-miR-193b-3p,FARP1,,-0.568,0.0
hsa-miR-182-5p,MTARC1,,-0.568,0.0
hsa-miR-22-3p,EYA3,,-0.568,0.0
hsa-miR-148a-3p,ANK2,,-0.568,0.0
hsa-miR-15a-5p,EIF3M,,-0.568,0.0
hsa-miR-224-5p,ATG13,,-0.568,0.0
hsa-miR-20b-5p,ZNF805,MIRT201031,-0.568,0.0
hsa-miR-200c-3p,GRK5,,-0.568,0.0
hsa-miR-139-5p,KIF3A,,-0.568,0.0
hsa-let-7d-5p,BZW1,MIRT300036,-0.568,0.0
hsa-miR-15a-5p,MIPOL1,,-0.568,0.0
hsa-miR-181d-5p,MTURN,,-0.568,0.0
hsa-miR-15a-5p,SNIP1,,-0.568,0.0
hsa-miR-193a-5p,CHST14,,-0.568,0.0
hsa-miR-181c-5p,CNR1,,-0.567,0.0
hsa-miR-20b-5p,PFN2,,-0.567,0.0
hsa-miR-31-5p,ITIH5,,-0.567,0.0
hsa-miR-326,TOMM34,,-0.567,0.0
hsa-miR-20b-5p,FZD3,,-0.567,0.0
hsa-miR-362-5p,VTA1,,-0.567,0.0
hsa-miR-7-5p,TRMT13,MIRT025862,-0.566,0.0
hsa-miR-139-5p,APLP2,,-0.566,0.0
hsa-miR-185-5p,RALGPS2,,-0.566,0.0
hsa-miR-20b-5p,SLC38A1,,-0.566,0.0
hsa-miR-20b-5p,GATAD2B,,-0.566,0.0
hsa-miR-15a-5p,AMMECR1,,-0.566,0.0
hsa-miR-378a-3p,TLK2,,-0.566,0.0
hsa-miR-20b-5p,CREB1,MIRT205053,-0.566,0.0
hsa-miR-20b-5p,FBXW11,,-0.566,0.0
hsa-miR-22-3p,CARMIL1,,-0.566,0.0
hsa-miR-139-5p,TMEM107,,-0.565,0.0
hsa-miR-181d-5p,ITSN1,,-0.565,0.0
hsa-miR-20b-5p,AP2B1,,-0.565,0.0
hsa-miR-15a-5p,SMS,,-0.565,0.0
hsa-miR-145-5p,SKP1,,-0.564,0.0
hsa-miR-486-5p,STK4,,-0.564,0.0
hsa-miR-148a-3p,LAMA4,,-0.564,0.0
hsa-miR-139-5p,PTPRJ,,-0.564,0.0
hsa-miR-148a-3p,RTN4,,-0.563,0.0
hsa-miR-20b-5p,RPS6KA6,,-0.563,0.0
hsa-miR-135b-5p,SLC9A9,,-0.563,0.0
hsa-miR-196a-5p,CELF2,,-0.563,0.0
hsa-miR-135b-5p,KCNB1,,-0.563,0.0
hsa-miR-20b-5p,RABEP1,MIRT726804,-0.562,0.0
hsa-miR-22-3p,CCNJL,,-0.562,0.0
hsa-miR-20b-5p,APP,,-0.562,0.0
hsa-miR-181d-5p,GNG2,,-0.561,0.0
hsa-miR-20b-5p,IPO9,,-0.561,0.0
hsa-miR-22-3p,PNISR,,-0.561,0.0
hsa-miR-429,KLF4,,-0.561,0.0
hsa-miR-15a-5p,TOMM20,,-0.561,0.0
hsa-miR-362-5p,PRIM2,,-0.561,0.0
hsa-miR-365a-3p,QTRT2,,-0.561,0.0
hsa-miR-365b-3p,QTRT2,,-0.561,0.0
hsa-miR-20b-5p,EXPH5,,-0.561,0.0
hsa-miR-30a-5p,CDH20,,-0.561,0.0
hsa-miR-362-5p,CEP20,,-0.561,0.0
hsa-miR-185-5p,MTMR9,,-0.56,0.0
hsa-miR-145-5p,MPZL1,,-0.56,0.0
hsa-miR-140-5p,PAK4,,-0.56,0.0
hsa-miR-429,ZNF423,,-0.56,0.0
hsa-miR-30a-5p,MARK1,,-0.559,0.0
hsa-miR-486-5p,H3-3B,MIRT438848,-0.559,0.0
hsa-miR-22-3p,NCOA1,MIRT006106,-0.559,0.0
hsa-miR-139-5p,RLIM,,-0.559,0.0
hsa-miR-196a-5p,TSPAN18,,-0.559,0.0
hsa-miR-139-5p,PGGT1B,,-0.559,0.0
hsa-miR-22-3p,PPP1R9A,,-0.559,0.0
hsa-miR-15a-5p,TLK1,MIRT570464,-0.559,0.0
hsa-miR-15a-5p,LCOR,,-0.559,0.0
hsa-miR-363-3p,PIP4K2C,,-0.559,0.0
hsa-miR-20b-5p,C9orf64,,-0.558,0.0
hsa-miR-15a-5p,ATXN7L3B,MIRT248765,-0.558,0.0
hsa-miR-16-5p,P2RY2,,-0.558,0.0
hsa-miR-18a-5p,PSD3,,-0.558,0.0
hsa-miR-24-3p,DAZAP1,,-0.558,0.0
hsa-miR-542-3p,POU6F2,,-0.558,0.0
hsa-miR-224-5p,PHF12,,-0.558,0.0
hsa-miR-193a-5p,GRIK3,,-0.558,0.0
hsa-miR-15a-5p,SBNO1,MIRT521207,-0.557,0.0
hsa-miR-20b-5p,CEP57,MIRT247083,-0.557,0.0
hsa-miR-223-3p,MSI2,,-0.557,0.0
hsa-miR-378a-3p,MAPK1IP1L,,-0.557,0.0
hsa-miR-145-5p,HS6ST1,,-0.557,0.0
hsa-miR-424-5p,CYGB,,-0.557,0.0
hsa-miR-185-5p,SEC22A,,-0.557,0.0
hsa-miR-193b-3p,ETV1,,-0.557,0.0
hsa-miR-20b-5p,NAPEPLD,,-0.557,0.0
hsa-miR-452-5p,PTPRJ,,-0.557,0.0
hsa-miR-141-3p,SIX1,,-0.557,0.0
hsa-miR-20b-5p,RGMB,MIRT122374,-0.556,0.0
hsa-miR-224-5p,TCERG1,,-0.556,0.0
hsa-miR-15a-5p,SPTLC1,MIRT726462,-0.556,0.0
hsa-miR-15a-5p,ARIH1,MIRT072822,-0.556,0.0
hsa-miR-22-3p,NPNT,,-0.555,0.0
hsa-miR-20b-5p,SRPK2,,-0.555,0.0
hsa-miR-15a-5p,RAB10,,-0.555,0.0
hsa-let-7b-5p,CCDC141,,-0.555,0.0
hsa-miR-193b-3p,ZBTB5,MIRT016435,-0.555,0.0
hsa-miR-363-3p,CASK,,-0.555,0.0
hsa-miR-21-5p,EIF4EBP2,MIRT030777,-0.555,0.0
hsa-miR-15a-5p,DNAJC16,,-0.554,0.0
hsa-let-7b-5p,PARM1,,-0.554,0.0
hsa-miR-181a-5p,NEGR1,,-0.554,0.0
hsa-miR-20b-5p,SSX2IP,MIRT726444,-0.554,0.0
hsa-miR-452-5p,TLK1,,-0.554,0.0
hsa-miR-24-3p,GMPPB,,-0.554,0.0
hsa-let-7b-5p,SCD,MIRT032312,-0.554,0.0
hsa-miR-20b-5p,ZNF800,MIRT726010,-0.554,0.0
hsa-miR-20b-5p,UBN2,,-0.554,0.0
hsa-miR-139-5p,LCOR,MIRT057685,-0.554,0.0
hsa-miR-193b-3p,PSEN1,,-0.554,0.0
hsa-miR-181d-5p,ACVR1C,,-0.554,0.0
hsa-miR-20b-5p,MXI1,MIRT727128,-0.554,0.0
hsa-miR-378a-3p,CSNK1G1,,-0.554,0.0
hsa-miR-132-3p,CFL2,,-0.554,0.0
hsa-miR-139-5p,MGAT4A,,-0.554,0.0
hsa-miR-139-5p,H2AZ2,,-0.553,0.0
hsa-miR-139-5p,CBFA2T2,,-0.553,0.0
hsa-miR-193b-3p,PSD4,,-0.553,0.0
hsa-miR-363-3p,SCN8A,,-0.553,0.0
hsa-miR-30a-5p,ZCCHC24,,-0.553,0.0
hsa-miR-20b-5p,RPA2,MIRT726696,-0.553,0.0
hsa-miR-452-5p,MIPOL1,,-0.553,0.0
hsa-miR-135a-5p,SLC9A9,,-0.553,0.0
hsa-miR-185-5p,SLC38A1,MIRT709313,-0.553,0.0
hsa-miR-452-5p,FAM126A,,-0.552,0.0
hsa-miR-93-5p,RPA2,MIRT027975,-0.552,0.0
hsa-miR-378a-3p,OTUB2,,-0.552,0.0
hsa-miR-139-5p,AFF3,,-0.551,0.0
hsa-miR-223-3p,FNBP1L,,-0.551,0.0
hsa-miR-326,LDOC1,,-0.551,0.0
hsa-miR-196a-5p,CPM,,-0.551,0.0
hsa-miR-20b-5p,PCDHA11,,-0.551,0.0
hsa-miR-363-3p,PDXDC1,,-0.551,0.0
hsa-miR-20b-5p,FBXO41,,-0.551,0.0
hsa-miR-15a-5p,PDCD4,MIRT000810,-0.551,0.0
hsa-miR-20b-5p,MSMO1,MIRT164532,-0.551,0.0
hsa-miR-139-5p,PURB,,-0.551,0.0
hsa-miR-224-5p,TSPYL5,,-0.55,0.0
hsa-miR-378a-3p,CD3G,,-0.55,0.0
hsa-let-7d-5p,OSMR,,-0.55,0.0
hsa-miR-31-5p,HBEGF,,-0.55,0.0
hsa-miR-20b-5p,VPS26A,MIRT127166,-0.55,0.0
hsa-miR-20b-5p,CCNT2,,-0.55,0.0
hsa-miR-15a-5p,PHF20,,-0.55,0.0
hsa-miR-365a-3p,TASP1,,-0.55,0.0
hsa-miR-365b-3p,TASP1,,-0.55,0.0
hsa-miR-335-5p,CHFR,,-0.549,0.0
hsa-miR-20b-5p,GINS1,,-0.549,0.0
hsa-miR-144-3p,MYBL1,,-0.549,0.0
hsa-miR-20b-5p,RYBP,,-0.549,0.0
hsa-miR-181d-5p,JCAD,,-0.549,0.0
hsa-miR-363-3p,USP36,,-0.549,0.0
hsa-miR-486-5p,GOLGA3,,-0.549,0.0
hsa-miR-378a-3p,TOLLIP,,-0.549,0.0
hsa-miR-452-5p,RGP1,,-0.549,0.0
hsa-miR-185-5p,IKZF4,,-0.548,0.0
hsa-miR-20b-5p,SCN2B,,-0.548,0.0
hsa-miR-452-5p,FRK,,-0.548,0.0
hsa-miR-184,PLPP3,MIRT732747,-0.548,0.0
hsa-miR-20b-5p,XIAP,MIRT108724,-0.548,0.0
hsa-miR-22-3p,NUS1,,-0.548,0.0
hsa-miR-15a-5p,LRIG2,MIRT502038,-0.548,0.0
hsa-miR-363-3p,ENTPD5,,-0.547,0.0
hsa-miR-20b-5p,RPP14,,-0.547,0.0
hsa-miR-20b-5p,NEDD4L,,-0.547,0.0
hsa-miR-20b-5p,USP46,,-0.547,0.0
hsa-let-7b-5p,ALPK3,,-0.547,0.0
hsa-miR-224-5p,DUSP16,,-0.547,0.0
hsa-miR-362-5p,HNRNPA3,,-0.547,0.0
hsa-miR-20b-5p,WAC,MIRT056305,-0.547,0.0
hsa-miR-20b-5p,TMEM25,,-0.546,0.0
hsa-miR-22-3p,UNC5D,,-0.546,0.0
hsa-miR-24-3p,RAB8A,,-0.546,0.0
hsa-miR-93-5p,SERP1,,-0.546,0.0
hsa-miR-15a-5p,WAPL,,-0.546,0.0
hsa-miR-182-5p,SH3KBP1,,-0.546,0.0
hsa-miR-424-5p,MN1,,-0.546,0.0
hsa-miR-145-5p,CA12,,-0.546,0.0
hsa-miR-365a-3p,B4GALNT3,,-0.546,0.0
hsa-miR-365b-3p,B4GALNT3,,-0.546,0.0
hsa-miR-193b-3p,B4GALNT3,,-0.546,0.0
hsa-miR-193a-5p,UPF1,,-0.546,0.0
hsa-miR-15a-5p,CLDN12,,-0.546,0.0
hsa-miR-452-5p,RIMKLA,,-0.546,0.0
hsa-miR-378a-3p,KPNA6,MIRT043939,-0.545,0.0
hsa-let-7b-5p,IGF1,,-0.545,0.0
hsa-miR-185-5p,TOM1L2,,-0.545,0.0
hsa-miR-378a-3p,CD226,,-0.545,0.0
hsa-miR-139-5p,U2SURP,,-0.545,0.0
hsa-let-7b-5p,NAT8L,MIRT309843,-0.545,0.0
hsa-miR-181d-5p,TIMP3,,-0.544,0.0
hsa-miR-16-5p,ETNK1,MIRT063395,-0.544,0.0
hsa-miR-15a-5p,RBBP6,MIRT194903,-0.544,0.0
hsa-miR-181d-5p,CYP26B1,,-0.544,0.0
hsa-miR-22-3p,ITGB8,,-0.544,0.0
hsa-miR-193b-3p,KIT,MIRT734593,-0.544,0.0
hsa-let-7b-5p,CFL2,,-0.544,0.0
hsa-miR-20b-5p,SMIM14,,-0.544,0.0
hsa-miR-15a-5p,PRPF38A,,-0.544,0.0
hsa-miR-20b-5p,TRPS1,,-0.543,0.0
hsa-miR-20b-5p,SINHCAF,,-0.543,0.0
hsa-miR-24-3p,CAMK2B,,-0.543,0.0
hsa-miR-193b-3p,WDR82,MIRT726103,-0.543,0.0
hsa-miR-185-5p,GPR61,,-0.543,0.0
hsa-miR-223-3p,MBOAT2,,-0.543,0.0
hsa-miR-193b-3p,ABI2,MIRT016520,-0.543,0.0
hsa-miR-20b-5p,FAM222B,,-0.543,0.0
hsa-miR-15a-5p,MAP3K21,,-0.542,0.0
hsa-let-7e-5p,SOST,,-0.542,0.0
hsa-miR-20b-5p,LYPD6,,-0.542,0.0
hsa-miR-193b-3p,SLC30A9,,-0.542,0.0
hsa-miR-18a-5p,SON,MIRT031319,-0.542,0.0
hsa-miR-181c-5p,JAZF1,,-0.542,0.0
hsa-miR-378a-3p,DSCAM,,-0.542,0.0
hsa-miR-363-3p,SLC9A7,,-0.542,0.0
hsa-miR-15a-5p,PPIG,MIRT506112,-0.541,0.0
hsa-miR-362-5p,SYS1,,-0.541,0.0
hsa-miR-20b-5p,TMED8,,-0.541,0.0
hsa-miR-186-5p,RAB3IP,,-0.541,0.0
hsa-miR-363-3p,ZDHHC5,MIRT059925,-0.541,0.0
hsa-miR-139-5p,ELP4,,-0.541,0.0
hsa-miR-20b-5p,UEVLD,,-0.541,0.0
hsa-miR-193a-5p,SLC35F2,,-0.541,0.0
hsa-miR-107,SEC22C,,-0.541,0.0
hsa-miR-139-5p,NME7,,-0.541,0.0
hsa-miR-20b-5p,ATE1,,-0.541,0.0
hsa-miR-486-5p,SLC4A8,,-0.541,0.0
hsa-miR-7-5p,POLH,,-0.54,0.0
hsa-miR-22-3p,USP37,,-0.54,0.0
hsa-miR-363-3p,TBC1D30,,-0.54,0.0
hsa-miR-224-5p,TMEM168,,-0.54,0.0
hsa-miR-486-5p,PIK3R1,MIRT735338,-0.54,0.0
hsa-miR-7-5p,MIOS,,-0.54,0.0
hsa-miR-15a-5p,NAA15,,-0.54,0.0
hsa-miR-365a-3p,TIAM2,,-0.54,0.0
hsa-miR-378a-3p,NUP155,,-0.54,0.0
hsa-miR-365b-3p,TIAM2,,-0.54,0.0
hsa-miR-16-5p,PHLPP2,MIRT547133,-0.54,0.0
hsa-miR-30a-5p,ELMO1,,-0.54,0.0
hsa-miR-20b-5p,HECTD2,,-0.54,0.0
hsa-miR-135b-5p,SV2B,,-0.54,0.0
hsa-miR-20b-5p,PRDM10,,-0.539,0.0
hsa-miR-181d-5p,NEK7,,-0.539,0.0
hsa-miR-501-3p,RNF38,,-0.539,0.0
hsa-miR-452-5p,TFAP2B,,-0.539,0.0
hsa-miR-15a-5p,NUFIP2,MIRT522098,-0.539,0.0
hsa-miR-15a-5p,RLIM,,-0.539,0.0
hsa-miR-16-5p,SRSF10,,-0.539,0.0
hsa-miR-486-5p,ARHGAP44,,-0.539,0.0
hsa-miR-22-3p,C1orf21,,-0.539,0.0
hsa-miR-196a-5p,HOXB8,MIRT002266,-0.539,0.0
hsa-miR-24-3p,POLR3H,,-0.539,0.0
hsa-miR-20b-5p,PLCB1,,-0.539,0.0
hsa-miR-20b-5p,PTPRJ,,-0.539,0.0
hsa-miR-7-5p,PURB,MIRT555107,-0.538,0.0
hsa-miR-193b-3p,TSPAN31,,-0.538,0.0
hsa-miR-378a-3p,JADE2,,-0.538,0.0
hsa-miR-362-5p,TMEM26,,-0.538,0.0
hsa-let-7b-5p,SLC9A9,,-0.538,0.0
hsa-miR-193b-3p,CNOT6,MIRT016605,-0.538,0.0
hsa-let-7e-5p,ERP29,,-0.538,0.0
hsa-miR-20b-5p,CNOT6L,MIRT479062,-0.538,0.0
hsa-miR-185-5p,ANKFY1,,-0.538,0.0
hsa-miR-195-5p,PLXNA4,,-0.538,0.0
hsa-miR-185-5p,SUPT6H,,-0.538,0.0
hsa-miR-30e-5p,TRDN,,-0.537,0.0
hsa-miR-139-5p,CTDSPL2,,-0.537,0.0
hsa-miR-20b-5p,DSTYK,MIRT763770,-0.537,0.0
hsa-miR-20b-5p,CDC40,,-0.536,0.0
hsa-miR-20b-5p,ZRANB1,MIRT126355,-0.536,0.0
hsa-miR-425-5p,IFFO2,,-0.536,0.0
hsa-miR-193a-5p,SYNGR1,,-0.536,0.0
hsa-miR-20b-5p,FBXO28,,-0.536,0.0
hsa-miR-532-3p,DYNLL2,,-0.535,0.0
hsa-miR-224-5p,UBE2G1,,-0.535,0.0
hsa-miR-20b-5p,ZNF148,,-0.535,0.0
hsa-let-7c-5p,SLC9A9,,-0.535,0.0
hsa-miR-145-5p,TMEM63B,,-0.535,0.0
hsa-miR-139-5p,FBXO28,,-0.535,0.0
hsa-miR-20b-5p,DAZAP2,,-0.535,0.0
hsa-miR-20b-5p,RUNX3,MIRT561649,-0.535,0.0
hsa-miR-20b-5p,IL1RAP,,-0.535,0.0
hsa-miR-224-5p,SENP2,,-0.535,0.0
hsa-miR-181a-5p,HOXC8,,-0.535,0.001
hsa-miR-181c-5p,LOX,,-0.535,0.001
hsa-miR-145-5p,ATP6V0B,,-0.535,0.001
hsa-miR-452-5p,ARIH1,,-0.534,0.001
hsa-miR-193b-3p,CD47,,-0.534,0.001
hsa-miR-16-5p,SLC4A8,,-0.534,0.001
hsa-miR-22-3p,AGMAT,,-0.534,0.001
hsa-miR-378a-3p,KIF26B,,-0.534,0.001
hsa-miR-16-5p,MINDY2,,-0.534,0.001
hsa-miR-30a-5p,TMEM170B,,-0.534,0.001
hsa-miR-107,ST13,,-0.534,0.001
hsa-miR-185-5p,PRRT2,MIRT490078,-0.534,0.001
hsa-miR-145-5p,CISD2,,-0.534,0.001
hsa-miR-20b-5p,DNAJC27,MIRT727874,-0.534,0.001
hsa-miR-363-3p,KCNC4,MIRT741805,-0.534,0.001
hsa-miR-93-5p,SLC33A1,,-0.533,0.001
hsa-miR-15a-5p,ZMYM2,,-0.533,0.001
hsa-miR-15a-5p,THUMPD1,,-0.533,0.001
hsa-miR-140-5p,PAX9,,-0.533,0.001
hsa-miR-195-5p,SEPTIN11,,-0.533,0.001
hsa-miR-193b-3p,MRPL43,,-0.533,0.001
hsa-miR-15a-5p,AREL1,,-0.533,0.001
hsa-miR-185-5p,FAXC,,-0.533,0.001
hsa-let-7b-5p,ATP2B4,,-0.533,0.001
hsa-miR-15a-5p,ABI2,,-0.533,0.001
hsa-miR-106a-5p,PGM2L1,,-0.533,0.001
hsa-miR-181d-5p,CNR1,,-0.532,0.001
hsa-miR-20b-5p,GAN,,-0.532,0.001
hsa-miR-93-5p,MTERF4,,-0.532,0.001
hsa-miR-20b-5p,OTUD4,MIRT566574,-0.532,0.001
hsa-miR-139-5p,STK24,,-0.532,0.001
hsa-miR-20b-5p,KDM2A,,-0.532,0.001
hsa-miR-20b-5p,EMSY,MIRT503079,-0.532,0.001
hsa-miR-363-3p,SPRYD4,MIRT135567,-0.532,0.001
hsa-miR-362-5p,LYRM2,,-0.532,0.001
hsa-miR-106a-5p,TVP23B,,-0.532,0.001
hsa-miR-30a-5p,AIDA,,-0.532,0.001
hsa-miR-363-3p,NUP43,MIRT555941,-0.531,0.001
hsa-miR-7-5p,FAM168B,,-0.531,0.001
hsa-miR-20b-5p,PHF6,MIRT175658,-0.531,0.001
hsa-miR-22-3p,CIAO2A,,-0.531,0.001
hsa-miR-185-5p,CADM1,MIRT494393,-0.531,0.001
hsa-miR-20b-5p,RAB21,,-0.531,0.001
hsa-miR-20b-5p,SLC4A7,MIRT726525,-0.531,0.001
hsa-miR-93-5p,PCNP,,-0.531,0.001
hsa-miR-30e-5p,ERG,,-0.531,0.001
hsa-miR-24-3p,TBC1D30,,-0.53,0.001
hsa-miR-452-5p,BZW1,,-0.53,0.001
hsa-miR-15a-5p,CYB561,,-0.53,0.001
hsa-miR-20b-5p,SLC39A6,,-0.53,0.001
hsa-miR-20b-5p,SYAP1,,-0.53,0.001
hsa-miR-185-5p,ST8SIA2,,-0.53,0.001
hsa-miR-139-5p,CSRNP3,,-0.53,0.001
hsa-miR-24-3p,RAB11FIP1,MIRT627784,-0.53,0.001
hsa-miR-182-5p,RRAGD,,-0.53,0.001
hsa-miR-20b-5p,MYO5B,,-0.53,0.001
hsa-let-7b-5p,PLCXD3,,-0.529,0.001
hsa-miR-20b-5p,BTBD7,MIRT728185,-0.529,0.001
hsa-miR-15a-5p,PDK3,,-0.529,0.001
hsa-miR-16-5p,FAM133B,,-0.529,0.001
